store_id,store_name,address,status,place_id_returned,elapsed_s,note
f5dcaec7-ac99-49b6-ab68-fd4f4e7803c4,식탁 준,인천 부평구 갈산동 94,collected,1092205492,46.8,
65318b51-3504-4950-9999-120a534a6ce7,이백분조개구이,인천 옹진군 영흥면 내리 8-165,collected,1269083756,38.4,
efe91f76-91a6-473f-9bb9-f9d73a8570db,우진삼계탕부대찌개,인천 남동구 논현동 450,collected,16422563,45.3,
0bbdfdb9-34d9-4ece-9c89-812d667d2224,시내산카페,인천 동구 송림동 229-1 1층,place_not_found,,45.5,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
4c2b3269-063d-4399-8507-f78547a1f257,통통돼지부속 본점,경기 부천시 오정구 원종동 134-7 1층,place_not_found,,45.6,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
84b75531-2920-4f45-982d-3f06551ecac0,왐왐커피,경기 안산시 단원구 대부북동 1866-7,collected,1452777492,39.4,
afbe2fcf-bc02-4b59-9554-44727ccc6c31,강화옥 육갈탕 본점,인천 강화군 강화읍 관청리 529,collected,1538788233,39.1,
9a14f0d4-661e-41ba-980b-59f922d192c7,황금손해물칼국수 무의점,인천 중구 무의동 197-6,collected,1480090296,39.3,
06692ec6-8a39-4e12-abaa-cff97b1bddba,명문식당,인천 부평구 산곡동 10-157,collected,1883566040,38.6,
21d62897-5a31-4960-80ce-706c48e0f4b3,본진삼겹살 부평점,인천 부평구 부평동 38-136 1층,place_not_found,,45.4,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
bc89c8c3-647d-40fb-bca2-abed27d34c7e,회뜨는중 부평점,인천 부평구 부평동 154-11,collected,1012098248,39.1,
59093de1-055f-474c-9091-f238443ad9a3,레오스토랑,경기 부천시 양지로92번길 33 범박동 212-5,collected,1018015192,60.4,
6d8292d4-d83d-46f7-9546-d16280b9f74c,성심육,인천 미추홀구 주안동 800-3 (1층),place_not_found,,46.0,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
005be7e8-5a2c-4c13-a5c7-6b22e2ba16e1,미돈집 구월점,인천 남동구 구월동 1458-1,collected,1703473455,45.3,
6212f6b1-0210-49f6-9bb8-eb8f29486470,햄버거대마왕 본점,인천 강화군 강화읍 신문리 719,collected,1861405756,39.4,
6d2f609f-b414-496b-b1a5-88f657761ad0,광장꼬치꼬치,인천 남동구 간석동 394-3,collected,1285873079,37.2,
b77fcfd8-4099-4bf1-896d-3b54fee899f0,일품양평해장국 부평점,인천 부평구 부평동 10-1030 1층,place_not_found,,45.2,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
3a0701fc-921d-40da-a9c2-19efea8096b1,만선포장마차,인천 부평구 청중로 68 A동 101호,place_not_found,,45.0,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
2b751aa2-c8ce-4001-b5fa-8a8c3286a989,골목길꼬치훠궈,경기 부천시 원미구 부천로30번길 32,collected,1207174485,39.0,
f6c777cf-757b-40c2-a3fd-45aad6976441,자반고 강화본점,인천 강화군 강화읍 관청리 544-9,collected,1974165248,39.8,
5b60005e-2fce-46f0-ae07-6d320ffe7325,만선포장마차,인천 부평구 청천동 174-1 1층,place_not_found,,81.7,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
cd3852a9-0da2-4afc-8f10-ffd01403491f,시골감자탕 부평점,인천 부평구 길주남로 40 1층,place_not_found,,44.8,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
6fee95a0-9780-4783-8db3-d69cefccd086,없는점포12345,서울 강남구,place_not_found,,45.6,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
f9f2bb5e-7802-430b-92ec-1b0565704f4e,없는점포12345,서울 강남구,place_not_found,,44.6,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
573c426e-3cbe-4168-a62c-76fa68595124,?????,?? ??? ??? 612-2,place_not_found,,44.9,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
cf406cfa-faf9-4d19-bac3-02d0dcace399,가상의점포없는곳ABC123,인천 남동구 구월동 612-2,place_not_found,,45.2,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
1ddd2f31-ddd9-41c0-bc00-e4a4f2fbdabd,존재하지않는가게XYZ9999,서울 강남구 역삼동 999-99,place_not_found,,45.2,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
73a65d6d-1c90-47ec-8cef-3ac0fc2e3be5,없는점포Railway9999,서울 강남구 역삼동 999-99,place_not_found,,45.1,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
a5858df6-7da8-4d32-9fa5-8f2dce177c23,참나무 검단본점,인천광역시 서구 원당대로 1077,place_not_found,,45.0,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
1b5ce3b6-9201-408a-9706-7d3c63007fd5,참나무 검단본점,인천 서구 당하동,place_not_found,,44.4,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
cb5860a9-7816-4889-8d9f-74fa2cf638da,만선포장마차,인체우네 부평구 청천동 174-1 1층,place_not_found,,44.7,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
13c4a499-500e-416a-983e-abbac7444c61,맨선포장마차,인천 부평구 청청동 174-1 1층,place_not_found,,44.7,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
c5e7b98f-3848-4fea-b368-cbc78f789b6f,이화정,서울시 은평구 녹번동 14-6,place_not_found,,45.4,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
cb3e8695-7263-48dd-b1b0-c84225a1b700,???,??? ??? ??? 14-6,place_not_found,,44.8,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
0bbea7ed-8a67-44ee-a7b6-435b9d4dc23f,???,??? ??? ??? 14-6,place_not_found,,44.3,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
3816fe1c-80ed-41fe-83f8-ce90c8e6ac38,???,??? ??? ??? 174-1,place_not_found,,44.0,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
caa6729f-375c-414b-bf20-e0f99344faf0,테스트점포,서울시 강남구 테헤란로 123,place_not_found,,44.9,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
c50802c1-e245-4cc2-9bd6-f62543c62c23,jabango,incheon namgu,place_not_found,,44.4,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
9a33484e-2795-493f-899b-ccc29e469a9a,?????,??? ??? ??? 123,place_not_found,,44.3,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
d25ca281-9fe7-49e6-907f-144952a39f39,자반고,인천시 남동구 구월동 174-1,place_not_found,,45.6,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
6fc1ea3b-bc02-4560-9a65-bf1a80049db9,방이샤브칼국수 구월점,인천 남동구 문화로89,place_not_found,,45.5,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
daa0ac2e-2d8b-499f-8e37-a52ba4ad433e,본강남면옥 인천시청본점,인천 남동구 남동대로799,place_not_found,,44.7,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
d25c91b7-f03d-42ba-897d-9a9072f6de5e,????,????? ??? ??? 424-11,place_not_found,,44.2,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
a137d869-7952-4f86-82fd-98e8445d195d,참나무검단본점,인천광역시 서구 불로동 307-4,place_not_found,,45.3,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
1ec341da-fbc0-4bab-90dd-ade1b60071e9,일품짬뽕,인천광역시 남동구 구월동 1481,place_not_found,,44.8,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
d5cd2e61-9ac3-4c25-ae91-55bddb9d3a9f,?????,?? ??? ???,place_not_found,,44.4,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
12bae6af-91cc-475b-8aab-12c5c3a5fd02,TestRestaurant,Incheon Namdong-gu Guwol-dong,place_not_found,,44.7,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
7aa34a2a-21a8-413e-ad00-4a08b3d8929d,test,test addr,place_not_found,,44.2,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
2bb7c4e5-5d02-46fe-b63e-3ca0e63054ec,육분심본점,인천 계양구 작전동 444-1,place_not_found,,44.5,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
156947ae-4abc-4540-9efa-3fb1411673f9,가나다라마바,인천 계양구 작전동 444-1,place_not_found,,45.5,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
6a2ae734-23eb-45af-bc94-d530d9661ec0,?????,?? ??? ??? 123,place_not_found,,44.1,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
5e772b3d-9577-4d62-bf69-255f02ef5448,???????,??? ??? ??? 123-45,place_not_found,,44.0,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
ffc3265b-b297-423d-85ac-e839e6f79fe2,참나무이자카야,서울시 강남구 역삼동 123-45,place_not_found,,44.9,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
1add8f02-fe1e-4558-a01a-feb96344642e,회엔참치,인천 중구 북성동1가 98-495,place_not_found,,44.7,네이버 플레이스에서 점포를 찾지 못했습니다. 상호·주소를 확인하거나 place_id로 직접 입력하세요.
